,city,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly_2,f(t)_poly_3,f(t)_poly_4,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
4061,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,61.0,0.037037037037037035,0.017543859649122806,0.4736842105263158,0.5263157894736842,-0.0003298465809678036,0.005281613992775816,0.0020921026002278594,-0.0006963427820431409,0.0824561403508772,0.17407407407407408,-38.0,49.0,-3.0
4062,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,62.0,-0.01923076923076917,-0.008771929824561375,0.45614035087719296,0.543859649122807,-0.0003958607311445804,0.00630608409047436,0.0026470239852248176,-0.000867848525970811,0.0672514619883041,0.14743589743589747,-38.0,49.0,-3.0
4063,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,63.0,-0.1071428571428572,-0.052631578947368446,0.49122807017543857,0.5087719298245614,-0.0004552958832952875,0.007219703866721205,0.0032035354647460923,-0.000926852333851121,0.05012531328320802,0.10204081632653061,-38.0,49.0,-3.0
4064,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,64.0,-0.01562500000000005,-0.00877192982456143,0.5614035087719298,0.43859649122807015,-0.000508152037419925,0.008026234840889586,0.003756527736220101,-0.0009051458166542415,0.042763157894736836,0.076171875,-38.0,49.0,-3.0
4065,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,65.0,0.06896551724137935,0.03508771929824564,0.5087719298245614,0.49122807017543857,-0.0005544291935184928,0.00872943853235273,0.004301162809734839,-0.0010897401389846238,0.04191033138401559,0.08237547892720305,-38.0,49.0,-3.0
4066,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,66.0,0.03571428571428571,0.017543859649122806,0.49122807017543857,0.5087719298245614,-0.0005941273515909912,0.009333076460483876,0.004832874008037876,-0.001209473537167375,0.039473684210526314,0.08035714285714286,-38.0,49.0,-3.0
4067,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,67.0,0.037037037037037035,0.017543859649122806,0.4736842105263158,0.5263157894736842,-0.0006272465116374196,0.009840910144656254,0.005347365966536361,-0.0013241870801234414,0.03748006379585327,0.07912457912457913,-38.0,49.0,-3.0
4068,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,68.0,0.07692307692307693,0.03508771929824561,0.45614035087719296,0.543859649122807,-0.0006537866736577786,0.010256701104243095,0.0058406146332970164,-0.001433301553788207,0.03728070175438596,0.08173076923076923,-38.0,49.0,-3.0
4069,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,69.0,0.06521739130434775,0.02631578947368418,0.4035087719298246,0.5964912280701754,-0.0006737478376520676,0.010584210858617632,0.006308867269046145,-0.0016697229020072978,0.03643724696356275,0.09030100334448159,-38.0,49.0,-3.0
4070,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,70.0,-0.10869565217391296,-0.04385964912280699,0.4035087719298246,0.5964912280701754,-0.0006871300036202873,0.010827200927153101,0.006748642447169621,-0.001702887400276364,0.030701754385964914,0.07608695652173914,-38.0,49.0,-3.0
4071,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,71.0,-0.05357142857142851,-0.02631578947368418,0.49122807017543857,0.5087719298245614,-0.0006939331715624373,0.010989432829222733,0.007156730053712899,-0.0014126496706806761,0.02690058479532164,0.05476190476190477,-38.0,49.0,-3.0
4072,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,72.0,0.05769230769230763,0.02631578947368418,0.45614035087719296,0.543859649122807,-0.0006941573414785177,0.011074668084199754,0.007530191287381008,-0.001521806479395212,0.0268640350877193,0.058894230769230775,-38.0,49.0,-3.0
4073,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,73.0,0.0,0.0,0.4385964912280702,0.5614035087719298,-0.0006878025133685284,0.011086668211457408,0.007866358659538556,-0.0015681897304802447,0.025283797729618165,0.05764705882352941,-38.0,49.0,-3.0
4074,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,74.0,0.038461538461538464,0.017543859649122806,0.45614035087719296,0.543859649122807,-0.0006748686872324694,0.01102919473036892,0.008162835994209725,-0.0014795198143173368,0.024853801169590642,0.05448717948717949,-38.0,49.0,-3.0
4075,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,75.0,0.15217391304347816,0.06140350877192979,0.4035087719298246,0.5964912280701754,-0.0006553558630703409,0.010906009160307525,0.008417498428078273,-0.0016241427910873665,0.02677746999076639,0.06636155606407322,-38.0,49.0,-3.0
4076,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,76.0,0.1315789473684211,0.04385964912280704,0.33333333333333337,0.6666666666666666,-0.0006292640408821425,0.010720873020646456,0.008628492410487534,-0.0018877921226464274,0.027631578947368417,0.08289473684210524,-38.0,49.0,-3.0
4077,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,77.0,-0.1388888888888888,-0.04385964912280699,0.3157894736842105,0.6842105263157895,-0.0005965932206678747,0.010477547830758945,0.008794235703440427,-0.00188921186544827,0.01666666666666667,0.05277777777777779,-38.0,49.0,-3.0
4078,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,78.0,-0.08333333333333333,-0.03508771929824561,0.42105263157894735,0.5789473684210527,-0.0005573434024275371,0.010179795110018229,0.008913417381599432,-0.0013236905807654008,0.009210526315789476,0.02187500000000001,-38.0,49.0,-3.0
4079,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,79.0,0.13636363636363635,0.05263157894736842,0.38596491228070173,0.6140350877192983,-0.0005115145861611301,0.009831376377797525,0.00898499783228662,-0.0013252877914174735,0.008771929824561405,0.02272727272727273,-38.0,49.0,-3.0
4080,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,80.0,0.02777777777777769,0.008771929824561375,0.3157894736842105,0.6842105263157895,-0.0004591067718686531,0.009436053153470084,0.009008208755483627,-0.0014538381109174016,0.007017543859649122,0.02222222222222222,-38.0,49.0,-3.0
4081,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,81.0,-0.02380952380952388,-0.00877192982456143,0.368421052631579,0.631578947368421,-0.00040011995955010625,0.00899758695640913,0.008982553163831682,-0.0010860398902074312,0.005701754385964911,0.015476190476190472,-38.0,49.0,-3.0
4082,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,82.0,0.15789473684210523,0.05263157894736842,0.33333333333333337,0.6666666666666666,-0.00033455414920549034,0.008519739305987897,0.008907805382631563,-0.0010036624476164708,0.0087719298245614,0.026315789473684195,-38.0,49.0,-3.0
4083,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,83.0,0.43333333333333335,0.11403508771929827,0.26315789473684215,0.7368421052631579,-0.0002624093408348043,0.008006271721579625,0.008784011049843655,-0.000997155495172256,0.017105263157894735,0.06499999999999997,-38.0,49.0,-3.0
4084,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,84.0,0.3333333333333333,0.03508771929824561,0.10526315789473684,0.8947368421052632,-0.0001836855344380492,0.007460945722557524,0.008611487116087897,-0.0017450125771614675,0.019298245614035085,0.18333333333333332,-38.0,49.0,-3.0
4085,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,85.0,-0.8636363636363635,-0.16666666666666669,0.19298245614035092,0.8070175438596491,-9.838273001522378e-05,0.0068875228282948495,0.008390821844643815,-0.0005098014191697958,0.009210526315789473,0.04772727272727271,-38.0,49.0,-3.0
4086,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,86.0,-0.19999999999999998,-0.08771929824561403,0.4385964912280702,0.5614035087719298,-6.500927566329296e-06,0.006289764558164823,0.008122874811450508,-1.4822114851230793e-05,0.00394736842105263,0.008999999999999996,-38.0,49.0,-3.0
4087,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,87.0,0.09523809523809522,0.03508771929824561,0.368421052631579,0.631578947368421,9.19598729086351e-05,0.005671432431540689,0.0078087769051066545,0.0002496053693234381,0.0048245614035087704,0.01309523809523809,-38.0,49.0,-3.0
4088,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,88.0,0.0,0.0,0.368421052631579,0.631578947368421,0.00019699967140966897,0.00503628796779567,0.00744993032687051,0.0005347133938262443,0.0030701754385964895,0.008333333333333328,-38.0,49.0,-3.0
4089,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,89.0,0.0714285714285715,0.026315789473684237,0.368421052631579,0.631578947368421,0.00030861846793677275,0.00438809268630299,0.007048008590659899,0.000837678698685526,0.0030701754385964925,0.008333333333333337,-38.0,49.0,-3.0
4090,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,90.0,0.1111111111111111,0.03508771929824561,0.3157894736842105,0.6842105263157895,0.000426816262489946,0.003730608106435905,0.006604956523052229,0.0013515848312181625,0.007017543859649122,0.02222222222222222,-38.0,49.0,-3.0
4091,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,91.0,-0.1176470588235294,-0.03508771929824561,0.29824561403508776,0.7017543859649122,0.0005515930550691892,0.003067595747567625,0.00612299026328449,0.0018494590669966928,0.0065789473684210505,0.022058823529411756,-38.0,49.0,-3.0
4092,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,92.0,-0.18181818181818182,-0.07017543859649122,0.38596491228070173,0.6140350877192983,0.0006829488456745014,0.002402817129071394,0.005604597263253221,0.0017694583728839355,0.0017543859649122805,0.004545454545454545,-38.0,49.0,-3.0
4093,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,93.0,0.039999999999999994,0.017543859649122806,0.4385964912280702,0.5614035087719298,0.0008208836343058835,0.0017400337703204413,0.005052536287514578,0.0018716146862174144,0.002631578947368421,0.005999999999999999,-38.0,49.0,-3.0
4094,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,94.0,0.17500000000000007,0.06140350877192985,0.3508771929824561,0.6491228070175439,0.0009653974209633356,0.001083007190688011,0.004469837413284262,0.0027513826497455067,0.004824561403508773,0.013750000000000004,-38.0,49.0,-3.0
4095,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,95.0,0.08333333333333325,0.02631578947368418,0.3157894736842105,0.6842105263157895,0.0011164902056468575,0.00043549890954731885,0.003859802030437568,0.0035355523178817157,0.0030701754385964925,0.009722222222222228,-38.0,49.0,-3.0
4096,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,96.0,0.08823529411764695,0.02631578947368418,0.29824561403508776,0.7017543859649122,0.0012741619883564486,-0.00019872955372839812,0.003226002841509361,0.004272190196253974,0.0021929824561403495,0.007352941176470583,-38.0,49.0,-3.0
4097,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,97.0,0.10000000000000009,0.026315789473684237,0.26315789473684215,0.7368421052631579,0.0014384127690921095,-0.0008159166797659101,0.0025722838616940753,0.005465968522550015,0.005701754385964911,0.021666666666666657,-38.0,49.0,-3.0
4098,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,98.0,-0.10714285714285703,-0.02631578947368418,0.24561403508771928,0.7543859649122807,0.0016092425478538399,-0.0014123009491919664,0.0019027604188457219,0.006551916087690634,0.0061403508771929825,0.025,-38.0,49.0,-3.0
4099,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,99.0,-0.16666666666666666,-0.05263157894736842,0.3157894736842105,0.6842105263157895,0.0017866513246416402,-0.001984120842633344,0.0012218191534779203,0.0056577291946985275,0.0008771929824561403,0.0027777777777777775,-38.0,49.0,-3.0
4100,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,100.0,-0.05,-0.017543859649122806,0.3508771929824561,0.6491228070175439,0.0019706390994555104,-0.002527614840716827,0.0005341180187638135,0.005616321433448205,-0.0004385964912280688,-0.0012499999999999961,-38.0,49.0,-3.0
4101,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,101.0,0.0,0.0,0.3508771929824561,0.6491228070175439,0.002161205872295449,-0.0030390214240691854,-0.00015541371946383928,0.006159436736042029,2.7755575615628915e-18,7.910339050454241e-18,-38.0,49.0,-3.0
4102,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,102.0,0.02499999999999992,0.008771929824561375,0.3508771929824561,0.6491228070175439,0.002358351643161459,-0.003514579073317148,-0.0008415754827127003,0.006721302183010158,-0.0021929824561403495,-0.006249999999999996,-38.0,49.0,-3.0
4103,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,103.0,0.026315789473684122,0.008771929824561375,0.33333333333333337,0.6666666666666666,0.002562076412053537,-0.003950526269087498,-0.0015188953798309021,0.00768622923616061,-0.007456140350877194,-0.02236842105263158,-38.0,49.0,-3.0
4104,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,104.0,0.0,0.0,0.33333333333333337,0.6666666666666666,0.002772380178971685,-0.0043431014920070204,-0.0021816302070069397,0.008317140536915055,-0.009210526315789475,-0.02763157894736842,-38.0,49.0,-3.0
4105,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,105.0,-0.28947368421052627,-0.09649122807017543,0.33333333333333337,0.6666666666666666,0.002989262943915904,-0.004688543222702457,-0.002823765447769761,0.008967788831747711,-0.005701754385964912,-0.017105263157894735,-38.0,49.0,-3.0
4106,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,106.0,-0.19999999999999996,-0.10526315789473684,0.5263157894736843,0.47368421052631576,0.0032127247068861903,-0.004983089941800606,-0.0034390152729887567,0.006104176943083761,-0.006578947368421052,-0.012499999999999997,-38.0,49.0,-3.0
4107,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,107.0,0.16129032258064518,0.08771929824561406,0.543859649122807,0.45614035087719296,0.0034427654678825482,-0.005222980129928223,-0.0040208225408737246,0.006330246182880814,-0.00394736842105263,-0.007258064516129029,-38.0,49.0,-3.0
4108,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,108.0,0.45,0.15789473684210525,0.3508771929824561,0.6491228070175439,0.003679385226904975,-0.005404452267712051,-0.00456235879697486,0.01048624789667918,0.003947368421052633,0.011250000000000003,-38.0,49.0,-3.0
4109,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,109.0,0.19230769230769215,0.04385964912280699,0.22807017543859653,0.7719298245614035,0.003922583983953473,-0.005523744835778888,-0.005056524274182805,0.0171990220834883,0.0048245614035087704,0.021153846153846145,-38.0,49.0,-3.0
4110,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,110.0,-0.09999999999999987,-0.02631578947368418,0.26315789473684215,0.7368421052631579,0.004172361739028038,-0.005577096314755503,-0.005495947892728666,0.01585497460830654,0.0017543859649122805,0.006666666666666665,-38.0,49.0,-3.0
4111,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,111.0,0.0312500000000001,0.00877192982456143,0.2807017543859649,0.7192982456140351,0.004428718492128674,-0.00556074518526864,-0.005872987260183857,0.015777309628208402,0.003947368421052633,0.014062500000000004,-38.0,49.0,-3.0
4112,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,112.0,-0.07142857142857142,-0.017543859649122806,0.24561403508771928,0.7543859649122807,0.00469165424325538,-0.005470929927945081,-0.006179728671460362,0.01910173513325405,0.006578947368421054,0.02678571428571429,-38.0,49.0,-3.0
4113,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,113.0,-0.1111111111111111,-0.03508771929824561,0.3157894736842105,0.6842105263157895,0.004961168992408156,-0.005303889023411598,-0.006407987108810444,0.01571036847595916,0.003947368421052633,0.012500000000000004,-38.0,49.0,-3.0
4114,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,114.0,0.08333333333333325,0.02631578947368418,0.3157894736842105,0.6842105263157895,0.005237262739586999,-0.005055860952294933,-0.006549306241826924,0.016584665342025497,0.0021929824561403495,0.006944444444444441,-38.0,49.0,-3.0
4115,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,115.0,0.09999999999999987,0.02631578947368418,0.26315789473684215,0.7368421052631579,0.005519935484791914,-0.004723084195221897,-0.006594958427442961,0.02097575484220927,0.0021929824561403495,0.008333333333333326,-38.0,49.0,-3.0
4116,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,116.0,0.0,0.0,0.26315789473684215,0.7368421052631579,0.005809187228022899,-0.004301797232819218,-0.006535944709932191,0.02207491146648701,0.0008771929824561403,0.0033333333333333327,-38.0,49.0,-3.0
4117,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,117.0,0.0,0.0,0.26315789473684215,0.7368421052631579,0.006105017969279952,-0.003788238545713654,-0.006362994820908609,0.023199068283263815,-0.00043859649122807154,-0.0016666666666666715,-38.0,49.0,-3.0
4118,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,118.0,0.03333333333333343,0.00877192982456143,0.26315789473684215,0.7368421052631579,0.006407427708563075,-0.0031786466145320297,-0.006066567179326656,0.02434822529253968,0.001315789473684209,0.004999999999999993,-38.0,49.0,-3.0
4119,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,119.0,-0.10714285714285703,-0.02631578947368418,0.24561403508771928,0.7543859649122807,0.006716416445872268,-0.0024692599199010318,-0.005636848891481239,0.027345409815337094,0.002631578947368421,0.010714285714285714,-38.0,49.0,-3.0
4120,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,120.0,-0.16666666666666666,-0.05263157894736842,0.3157894736842105,0.6842105263157895,0.0070319841812075306,-0.0016563169424475138,-0.005063755751007679,0.02226794990715718,0.0008771929824561403,0.0027777777777777775,-38.0,49.0,-3.0
4121,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,121.0,0.02499999999999992,0.008771929824561375,0.3508771929824561,0.6491228070175439,0.007354130914568864,-0.0007360561627981904,-0.004336932238881607,0.020959273106521265,0.001315789473684209,0.003749999999999996,-38.0,49.0,-3.0
4122,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,122.0,0.08823529411764695,0.02631578947368418,0.29824561403508776,0.7017543859649122,0.007682856645956267,0.00029528393842014056,-0.0034457515234192666,0.02576016640114748,0.0021929824561403495,0.007352941176470583,-38.0,49.0,-3.0
4123,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,123.0,0.0,0.0,0.29824561403508776,0.7017543859649122,0.008018161375369738,0.0014414648805807923,-0.0023793154602771913,0.026884423435063236,0.0017543859649122805,0.005882352941176469,-38.0,49.0,-3.0
4124,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,124.0,0.0588235294117647,0.017543859649122806,0.29824561403508776,0.7017543859649122,0.008360045102809278,0.0027062481830568558,-0.0011264545924524055,0.028030739462360517,0.002631578947368421,0.008823529411764704,-38.0,49.0,-3.0
4125,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,125.0,0.19999999999999996,0.05263157894736842,0.26315789473684215,0.7368421052631579,0.00870850782827489,0.004093395365221672,0.0003242718497177763,0.033092329747444575,0.010087719298245614,0.03833333333333333,-38.0,49.0,-3.0
4126,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,126.0,0.0,0.0,0.19298245614035092,0.8070175438596491,0.00906354955176657,0.005606667946448443,0.0019845759485553616,0.046965665859154036,0.015350877192982454,0.07954545454545452,-38.0,49.0,-3.0
4127,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,127.0,-0.3999999999999999,-0.10526315789473684,0.26315789473684215,0.7368421052631579,0.009425170273284319,0.007249827446110399,0.0038664410990421685,0.035815647038480405,0.005701754385964911,0.021666666666666657,-38.0,49.0,-3.0
4128,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,128.0,-0.08695652173913042,-0.03508771929824561,0.4035087719298246,0.5964912280701754,0.009793369992828142,0.009026635383580811,0.005982122008819535,0.024270525634400176,-0.003947368421052633,-0.009782608695652176,-38.0,49.0,-3.0
4129,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,129.0,0.10526315789473682,0.03508771929824561,0.33333333333333337,0.6666666666666666,0.010168148710398029,0.010940853278232826,0.008344144698188276,0.030504446131194084,-0.0043859649122807015,-0.013157894736842103,-38.0,49.0,-3.0
4130,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,130.0,0.02631578947368429,0.00877192982456143,0.33333333333333337,0.6666666666666666,0.010549506425993987,0.012996242649439771,0.010965306500108893,0.03164851927798196,-0.002631578947368421,-0.007894736842105262,-38.0,49.0,-3.0
4131,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,131.0,0.027777777777777866,0.00877192982456143,0.3157894736842105,0.6842105263157895,0.010937443139616018,0.01519656501657482,0.013858676060201462,0.03463523660878406,-0.002631578947368421,-0.008333333333333333,-38.0,49.0,-3.0
4132,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,132.0,0.02777777777777769,0.008771929824561375,0.3157894736842105,0.6842105263157895,0.011331958851264116,0.01754558189901123,0.017037593336745538,0.03588453636233637,-0.0013157894736842118,-0.004166666666666671,-38.0,49.0,-3.0
4133,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,133.0,-0.1176470588235294,-0.03508771929824561,0.29824561403508776,0.7017543859649122,0.011733053560938286,0.020047054816122206,0.02051566960068036,0.039340238410204835,-0.0013157894736842118,-0.004411764705882356,-38.0,49.0,-3.0
4134,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,134.0,-0.09090909090909091,-0.03508771929824561,0.38596491228070173,0.6140350877192983,0.012140727268638522,0.022704745287280947,0.024306787435604674,0.031455520650563444,-0.0043859649122807015,-0.011363636363636364,-38.0,49.0,-3.0
4135,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,135.0,0.09523809523809522,0.03508771929824561,0.368421052631579,0.631578947368421,0.01255497997436483,0.025522414831860823,0.028425100737776855,0.03407780278756167,-0.00394736842105263,-0.01071428571428571,-38.0,49.0,-3.0
4136,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,136.0,0.13888888888888898,0.04385964912280704,0.3157894736842105,0.6842105263157895,0.012975811678117209,0.028503824969234925,0.03288503471611471,0.04109007031403783,-0.001754385964912278,-0.005555555555555547,-38.0,49.0,-3.0
4137,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,137.0,0.25,0.07017543859649122,0.2807017543859649,0.7192982456140351,0.013403222379895654,0.03165273721877657,0.037701285892195874,0.04774897972837827,0.0017543859649122833,0.00625000000000001,-38.0,49.0,-3.0
4138,Los Angeles County,grocery_and_pharmacy_percent_change_from_baseline,138.0,0.6,0.10526315789473684,0.17543859649122806,0.8245614035087719,0.013837212079700168,0.03497291309985895,0.04288882210025747,0.07887210885429097,0.006578947368421054,0.03750000000000001,-38.0,49.0,-3.0
4607,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,107.0,0.40476190476190477,0.265625,0.65625,0.34375,0.0,0.0,0.0,0.0,0.265625,0.40476190476190477,-38.0,50.0,-8.0
4608,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,108.0,0.14,0.0546875,0.390625,0.609375,0.00016286090016217724,0.0014927738103634987,0.0028728204023877432,0.00041692390441517375,0.16015625,0.41,-38.0,50.0,-8.0
4609,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,109.0,0.02857142857142857,0.015625,0.546875,0.453125,0.00032156077599581554,0.0028295833111389216,0.00530768145347544,0.0005879968475352056,0.11197916666666667,0.20476190476190478,-38.0,50.0,-8.0
4610,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,110.0,0.10869565217391304,0.0390625,0.359375,0.640625,0.0004760996275009149,0.004016395738024952,0.007336330465598486,0.0013247989634808067,0.09375,0.2608695652173913,-38.0,50.0,-8.0
4611,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,111.0,-0.05,-0.0234375,0.46875,0.53125,0.0006264774546774752,0.005059178326720272,0.008989537521732656,0.0013364852366452805,0.0703125,0.15,-38.0,50.0,-8.0
4612,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,112.0,0.11538461538461539,0.046875,0.40625,0.59375,0.0007726942575254967,0.005963898312923567,0.010297095475494103,0.0019020166339089148,0.06640625,0.16346153846153846,-38.0,50.0,-8.0
4613,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,113.0,0.125,0.046875,0.375,0.625,0.0009147500360449793,0.006736522932333518,0.011287819951139356,0.002439333429453278,0.06361607142857142,0.16964285714285712,-38.0,50.0,-8.0
4614,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,114.0,0.2,0.0625,0.3125,0.6875,0.0010526447902359229,0.00738301942064881,0.011989549343565331,0.0033684633287549533,0.0634765625,0.203125,-38.0,50.0,-8.0
4615,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,115.0,0.0625,0.015625,0.25,0.75,0.0011863785200983273,0.007909355013568126,0.012429144818309312,0.004745514080393309,0.058159722222222224,0.2326388888888889,-38.0,50.0,-8.0
4616,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,116.0,-0.1111111111111111,-0.03125,0.28125,0.71875,0.001315951225632193,0.008321496946790147,0.012632490311548972,0.004678937691136686,0.04921875,0.175,-38.0,50.0,-8.0
4617,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,117.0,0.025,0.0078125,0.3125,0.6875,0.0014413629068375196,0.008625412456013563,0.012624492530102355,0.004612361301880063,0.045454545454545456,0.14545454545454545,-38.0,50.0,-8.0
4618,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,118.0,0.11764705882352941,0.03125,0.265625,0.734375,0.0015626135637143072,0.008827068776937048,0.012429080951427883,0.005882780475159745,0.044270833333333336,0.16666666666666669,-38.0,50.0,-8.0
4619,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,119.0,-0.0625,-0.015625,0.25,0.75,0.0016797031962625564,0.00893243314525929,0.012069207823624369,0.006718812785050226,0.039663461538461536,0.15865384615384615,-38.0,50.0,-8.0
4620,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,120.0,-0.07894736842105263,-0.0234375,0.296875,0.703125,0.0017926318044822658,0.008947472796678976,0.011566848165430993,0.0060383387098350005,0.03515625,0.11842105263157894,-38.0,50.0,-8.0
4621,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,121.0,0.13157894736842105,0.0390625,0.296875,0.703125,0.001901399388373437,0.008878154966894784,0.010942999766227313,0.006404713729257893,0.035416666666666666,0.11929824561403508,-38.0,50.0,-8.0
4622,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,122.0,0.07142857142857142,0.015625,0.21875,0.78125,0.0020060059479360686,0.008730446891605396,0.010217683186033277,0.009170312904850599,0.0341796875,0.15625,-38.0,50.0,-8.0
4623,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,123.0,-0.08823529411764706,-0.0234375,0.265625,0.734375,0.002106451483170162,0.008510315806509502,0.009409941755509202,0.007930170289581786,0.03079044117647059,0.11591695501730104,-38.0,50.0,-8.0
4624,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,124.0,-0.058823529411764705,-0.015625,0.265625,0.734375,0.002202735994075716,0.008223728947305779,0.008537841575955787,0.008292653154167402,0.028211805555555556,0.10620915032679738,-38.0,50.0,-8.0
4625,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,125.0,0.02631578947368421,0.0078125,0.296875,0.703125,0.002294859480652731,0.007876653549692914,0.0076184715193141,0.0077300529874618305,0.027138157894736843,0.09141274238227147,-38.0,50.0,-8.0
4626,Philadelphia County,grocery_and_pharmacy_percent_change_from_baseline,126.0,0.03125,0.0078125,0.25,0.75,0.002382821942901207,0.007475056849369589,0.0066679432281656,0.009531287771604828,0.026171875,0.1046875,-38.0,50.0,-8.0
